East,North,Level,Au_ppm,Al_per,As_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_per,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Fe_per,Ga_ppm,Ge_ppm,Hf_ppm,K_per,La_ppm,Mg_per,Mn_ppm,Mo_ppm,Na_per,Nb_ppm,Ni_ppm,P_ppm,Rb_ppm,S_per,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_per,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zr_ppm,target_Au,Se_detectado,Te_detectado
10484.254,9252.733,1298.0,0.005,8.28,239.77,507.06,0.78,3.5,0.03,0.2,24.95,0.86,8.29,10.0,6.89,18.67,0.08,4.17,2.59,17.6,0.7,916.11,0.32,0.85,7.5,1.4,684.16,138.44,0.07,8.11,16.51,3.12,5.44,24.08,0.65,0.796,9.67,0.41,2.4,2.3,116.08,0.6,16.85,154.97,0,1,1
10460.726,9162.846,1276.0,0.0025,8.64,41.64,250.5,1.01,0.72,0.9,0.63,29.72,9.82,5.86,9.84,4.43,18.46,0.05,2.88,0.52,12.09,2.52,3640.87,0.46,2.92,6.37,3.5,809.3,15.0,0.03,23.5,15.14,0.5,2.3,192.92,0.59,0.025,5.9,0.4,1.12,1.71,124.69,0.74,19.21,104.07,0,0,0
10336.166,9037.969,1222.0,0.005,8.93,1.58,434.98,0.88,0.05,6.27,0.09,22.89,22.06,22.55,3.23,5.45,21.45,0.15,3.13,0.77,10.5,1.91,778.85,0.84,2.14,6.06,11.19,978.49,15.32,0.005,14.67,17.73,0.5,1.04,607.31,0.4,0.025,2.96,0.64,0.31,0.83,168.93,0.41,13.11,118.0,0,0,0
10175.674,8736.307,1089.0,0.005,9.8,2.15,652.71,0.93,0.05,4.52,0.14,28.92,24.05,22.38,4.03,5.61,22.32,0.08,3.52,1.4,14.19,2.32,990.72,0.91,2.49,6.63,13.34,1006.68,25.62,0.005,19.15,20.48,0.5,0.87,581.0,0.46,0.025,2.83,0.64,0.63,0.83,189.82,0.39,12.86,121.17,0,0,0
10186.511,8728.796,1107.0,0.0025,8.07,5.67,796.21,1.11,0.05,1.87,0.1,36.88,21.13,58.15,5.89,6.07,21.24,0.1,4.25,1.53,16.62,2.6,5321.46,0.25,2.94,7.64,13.89,920.88,34.58,0.01,23.91,19.22,0.5,1.41,216.67,0.57,0.025,4.43,0.6,0.91,1.2,179.44,0.89,14.27,160.7,0,0,0
12291.151,9344.202,1358.05,0.017,6.86,2051.51,108.66,1.07,5.55,0.31,0.29,31.34,9.93,21.31,4.65,4.48,18.51,0.05,0.81,1.32,15.49,1.0,210.07,2.97,0.41,4.64,3.05,467.9,85.74,0.03,18.85,9.79,2.07,48.69,96.74,0.57,0.531,17.94,0.26,1.15,3.28,75.34,6.7,5.38,25.43,0,1,1
11897.495,8893.909,1196.9,0.0025,7.29,4.68,430.15,1.78,0.08,1.69,1.93,46.23,5.15,13.88,7.08,2.24,18.95,0.07,2.39,2.26,26.29,0.42,671.84,0.33,2.17,7.52,6.23,516.83,76.98,0.01,2.87,6.85,0.5,1.29,144.12,0.73,0.025,10.22,0.21,0.86,2.45,43.02,0.82,14.26,65.61,0,0,0
12283.669,9423.82,1371.49,0.009,8.27,10.86,770.17,1.23,0.13,3.0,0.22,33.59,8.01,21.42,6.13,3.33,18.97,0.07,0.57,2.61,21.95,1.07,360.36,2.37,2.66,6.31,4.63,515.02,81.79,0.03,4.7,10.34,0.5,2.29,300.61,0.71,0.025,16.05,0.32,0.61,3.74,78.66,0.85,15.05,15.24,0,0,0
12182.615,9451.037,1345.29,0.0025,8.89,30.62,446.08,0.92,1.25,1.53,1.33,39.71,7.39,102.4,10.14,7.13,18.36,0.07,0.93,1.47,17.83,2.39,805.67,0.79,1.92,4.78,33.13,839.74,49.82,0.22,3.79,20.67,2.05,30.8,270.84,0.42,0.14,4.77,0.56,1.42,1.72,173.22,1.58,14.86,25.36,0,1,1
12091.205,9306.671,1322.09,0.005,10.1,8.39,243.43,1.83,0.23,4.22,0.05,51.92,36.14,48.9,5.17,5.59,25.35,0.08,0.3,0.59,24.09,1.01,503.84,1.35,1.57,13.52,37.64,576.13,19.33,0.84,1.99,22.56,1.05,0.94,413.48,1.01,0.069,11.03,0.46,0.33,2.15,118.68,0.22,17.23,11.42,0,1,1
11989.433,9247.174,1307.57,0.0025,9.96,4.92,762.45,2.91,0.05,0.31,0.06,87.37,9.34,57.2,4.49,4.56,24.67,0.1,0.39,3.75,41.54,0.92,460.29,0.18,0.61,18.64,26.87,502.52,161.7,0.01,1.6,16.18,0.5,1.48,56.8,1.27,0.025,14.88,0.5,0.82,1.45,118.24,0.47,33.76,9.71,0,0,0
11969.984,9250.353,1304.83,0.0025,10.99,4.35,843.79,2.58,0.05,0.23,0.15,105.39,12.22,68.23,6.15,5.34,25.08,0.13,0.48,3.88,48.92,1.12,528.91,0.22,0.31,21.82,35.8,732.75,183.54,0.005,1.87,20.16,0.5,1.94,46.19,1.43,0.025,15.78,0.6,0.96,2.19,132.72,1.08,45.91,17.06,0,0,0
11929.604,9407.668,1288.72,0.0025,8.08,3.58,1338.73,1.9,0.11,7.46,0.17,65.09,9.98,28.85,1.09,4.89,22.19,0.1,0.65,2.19,30.45,1.96,975.77,0.63,1.15,12.12,16.31,1539.88,37.7,0.03,0.82,23.69,0.5,0.74,567.36,0.77,0.051,9.64,0.42,0.33,1.62,109.17,0.21,29.56,17.52,0,0,1
11856.873,9268.942,1288.82,0.0025,6.8,0.79,173.44,1.59,0.09,1.63,0.28,7.8,1.61,42.39,4.94,1.44,13.34,0.025,0.65,0.86,4.06,0.76,312.0,0.28,2.1,15.71,12.05,527.64,49.04,0.005,0.57,9.35,0.5,3.95,145.83,0.92,0.025,7.44,0.44,0.66,0.98,79.62,2.71,12.87,22.34,0,0,0
11795.463,9115.365,1276.28,0.0025,12.61,0.1,254.92,1.64,0.05,2.38,0.11,38.85,2.23,45.95,2.84,2.01,19.52,0.06,3.41,1.42,17.47,1.24,250.57,0.12,3.96,16.48,18.27,748.37,84.55,0.005,0.81,19.9,0.5,1.38,212.03,1.03,0.025,13.72,0.58,0.59,2.34,138.22,1.97,29.02,136.89,0,0,0
11691.29,8953.909,1226.3,0.0025,6.32,21.43,289.5,1.54,0.05,0.54,0.54,43.95,1.02,3.06,10.15,1.1,13.91,0.06,2.76,2.27,29.92,0.1,650.19,1.09,1.41,6.67,1.09,111.11,104.57,0.005,6.33,2.04,0.5,1.46,47.76,0.79,0.025,20.03,0.06,0.9,4.43,1.81,0.91,21.19,85.72,0,0,0
11615.695,8856.134,1193.41,0.0025,8.98,5.66,531.24,1.25,0.05,4.37,0.33,27.05,21.91,38.16,2.27,5.09,21.21,0.09,1.38,1.24,12.7,1.87,1189.04,0.66,2.32,6.9,12.2,1038.72,19.26,0.01,2.06,17.96,0.5,1.53,498.09,0.47,0.025,2.09,0.62,0.38,0.48,176.94,0.49,13.61,44.18,0,0,0
11802.383,8850.063,1180.08,0.005,8.19,12.92,1138.33,1.87,0.31,1.2,1.03,50.54,10.67,18.28,6.71,2.86,17.95,0.1,2.05,3.03,25.07,0.44,698.39,0.67,2.1,7.87,13.16,565.3,126.47,0.18,3.52,6.69,0.5,0.59,332.4,0.71,0.025,12.78,0.2,1.2,3.1,39.27,0.98,12.5,65.04,0,0,0
10144.0,8642.0,1051.0,0.0025,8.68,2.99,1309.41,1.21,0.05,2.78,0.18,38.36,10.55,15.37,10.61,3.69,20.51,0.08,3.92,2.49,15.79,0.7,2952.53,0.25,3.18,8.51,3.38,1014.21,99.05,0.02,7.77,15.07,0.5,1.33,594.73,0.59,0.025,4.92,0.45,1.3,1.68,102.42,0.65,17.36,161.58,0,0,0
10287.0,8689.0,1085.0,0.0025,8.66,3.69,834.06,1.39,0.05,2.12,0.09,38.57,9.51,4.15,6.93,3.78,21.18,0.08,3.56,1.69,17.41,1.24,2637.24,0.47,4.32,9.26,1.76,1262.92,59.56,0.01,3.86,9.46,0.5,1.85,518.4,0.55,0.025,4.39,0.31,0.83,1.2,55.78,0.94,20.02,163.39,0,0,0
10343.0,8772.0,1110.0,0.0025,9.5,0.38,721.89,1.47,0.05,2.75,0.09,32.36,11.59,4.35,11.02,4.83,19.74,0.07,3.09,1.69,13.15,1.12,2772.73,0.18,3.15,7.86,1.19,1202.7,54.64,0.01,5.91,11.77,0.5,1.25,566.83,0.56,0.054,3.62,0.53,0.87,0.93,129.3,0.45,21.59,129.16,0,0,1
10414.0,8808.0,1142.0,0.0025,8.21,5.78,486.86,1.31,0.05,2.97,0.12,38.39,9.03,9.24,6.04,3.38,13.52,0.07,2.97,1.31,20.46,1.06,2263.32,0.52,3.2,6.68,3.13,701.95,61.97,0.03,6.11,8.6,0.5,1.63,210.63,0.55,0.025,8.91,0.3,0.76,3.06,82.18,1.05,17.51,104.29,0,0,0
10436.0,8858.0,1150.0,0.007,10.28,1.56,773.57,1.29,0.05,1.82,0.06,36.32,13.06,10.04,9.12,4.68,17.73,0.07,4.3,1.94,20.22,1.51,1039.48,0.26,3.29,8.04,2.73,821.47,72.92,0.01,2.99,14.23,0.5,1.57,488.55,0.65,0.025,7.99,0.42,0.99,2.4,123.85,0.86,20.67,167.34,0,0,0
10159.0,8676.0,1065.0,0.0025,7.66,3.04,774.95,1.35,0.05,1.91,0.22,32.97,20.21,43.3,4.44,4.94,18.33,0.1,4.1,1.5,16.0,1.63,4918.99,0.26,3.17,6.98,13.26,1070.2,38.14,0.01,15.16,19.78,0.5,1.46,331.44,0.55,0.025,3.99,0.53,0.67,1.32,147.99,0.56,17.82,144.92,0,0,0
10565.0,9023.0,1212.0,0.0025,8.62,1.25,1229.73,1.47,0.005,3.96,0.09,32.05,12.37,8.35,3.68,4.49,19.69,0.06,4.37,1.22,15.23,1.4,1213.94,0.52,2.46,8.98,2.85,1047.29,25.92,0.03,3.51,13.95,0.5,1.6,614.23,0.64,0.025,4.21,0.49,0.26,1.62,118.87,0.45,18.42,187.13,0,0,0
10581.0,9068.0,1216.0,0.0025,9.36,1.11,583.14,1.45,0.005,4.04,0.1,34.92,10.74,9.05,2.5,5.04,21.34,0.07,4.6,1.27,15.06,1.24,817.85,1.06,2.41,9.57,2.78,1101.52,27.17,0.005,3.37,13.68,0.5,1.6,395.51,0.66,0.025,5.13,0.55,0.18,1.5,122.46,0.57,22.04,177.03,0,0,0
10714.0,9146.0,1214.0,0.0025,8.44,1.26,890.09,1.54,0.05,2.83,1.57,48.96,7.23,5.02,5.16,4.49,21.77,0.09,4.09,1.55,19.0,0.57,1112.42,0.21,3.1,9.55,1.55,907.18,57.99,0.005,1.76,12.1,0.5,1.63,320.65,0.61,0.025,6.07,0.42,0.7,1.82,82.98,0.75,23.03,155.31,0,0,0
10861.0,9241.0,1258.0,0.0025,9.23,0.41,882.47,1.48,0.17,1.78,0.44,47.49,6.36,8.12,5.15,3.67,18.09,0.12,3.1,3.52,21.22,0.82,901.77,0.31,3.07,8.89,1.94,748.79,165.77,0.02,2.09,9.8,0.5,2.52,295.48,0.64,0.058,6.29,0.35,1.55,1.29,70.53,0.72,17.18,134.05,0,0,1
10867.0,9037.0,1247.0,0.0025,8.63,1.07,797.76,1.5,0.05,2.16,0.08,49.74,7.43,5.25,8.04,4.22,20.78,0.08,4.29,2.49,23.02,0.6,2078.26,0.28,3.84,8.88,1.85,1031.17,113.41,0.005,5.88,10.72,0.5,1.81,391.52,0.63,0.025,6.69,0.41,1.42,1.91,85.37,0.74,23.23,153.66,0,0,0
10857.0,8825.0,1159.0,0.0025,9.81,46.25,244.2,1.54,0.05,0.13,2.2,45.46,13.3,54.71,11.92,4.28,19.54,0.08,2.3,2.25,17.04,0.22,2093.4,1.33,1.01,7.54,14.51,762.62,107.49,0.01,13.02,15.4,0.5,0.4,23.79,0.68,0.025,10.91,0.43,1.05,3.28,111.45,1.63,14.21,64.74,0,0,0
10790.0,8782.0,1154.0,0.0025,8.04,6.16,649.37,1.31,0.005,1.89,1.73,41.0,13.57,49.48,6.62,4.03,17.7,0.08,1.77,1.87,20.68,1.02,1600.96,1.06,2.68,6.6,14.09,883.72,69.26,0.03,3.23,13.39,0.5,0.32,115.03,0.52,0.025,9.0,0.39,0.8,2.74,93.17,0.98,15.96,54.69,0,0,0
12145.648,9090.515,1257.1,0.0025,8.4,1.4,308.51,0.95,0.05,4.98,0.07,20.75,14.76,13.86,2.09,4.93,20.11,0.07,0.4,1.0,8.94,1.93,671.13,0.79,2.22,4.88,5.51,884.63,12.88,0.01,0.89,15.67,0.5,1.7,360.42,0.36,0.025,5.02,0.46,0.26,1.21,135.31,0.37,15.36,11.16,0,0,0
9122.0,6366.0,1390.0,0.0025,6.95,1.08,286.6,0.92,0.005,5.33,0.1,32.0,16.58,31.93,7.14,4.33,15.29,0.06,2.28,1.45,15.73,1.66,1340.6,0.22,2.0,4.77,10.57,769.7,82.92,0.005,1.52,17.3,0.5,0.96,308.26,0.36,0.025,2.99,0.48,1.0,0.87,132.51,0.43,15.18,72.58,0,0,0
9012.0,6404.0,1409.0,0.0025,7.63,2.73,597.07,1.1,0.05,4.51,0.14,30.61,19.57,23.78,3.31,4.91,20.35,0.06,3.28,1.44,13.89,1.5,1054.78,1.05,2.06,6.76,12.13,854.02,38.7,0.01,1.52,17.84,0.5,1.36,420.56,0.49,0.025,4.71,0.48,0.39,1.53,147.05,0.8,18.39,120.45,0,0,0
9201.0,6520.0,1362.0,0.005,9.03,0.76,881.83,1.12,0.05,4.02,0.11,31.32,20.58,30.87,5.1,5.43,18.4,0.07,1.65,1.03,16.08,1.92,1327.1,0.32,3.47,6.14,13.7,856.43,49.41,0.02,1.69,18.12,0.5,0.55,460.62,0.41,0.025,3.36,0.52,0.6,0.78,130.14,0.69,15.2,61.95,0,0,0
9159.0,6615.0,1348.0,0.006,7.26,1.64,1235.34,0.85,0.05,3.02,0.06,27.06,16.52,29.26,5.78,4.99,15.32,0.06,1.8,1.14,13.72,1.64,754.21,0.37,2.9,6.12,9.17,904.89,41.35,0.03,2.07,14.33,0.5,1.31,510.38,0.39,0.025,2.27,0.52,0.5,0.64,151.46,0.59,10.41,52.61,0,0,0
9008.0,6622.0,1342.0,0.0025,9.11,2.29,428.31,1.19,0.05,3.36,0.09,33.38,22.15,41.44,5.24,5.81,17.78,0.06,2.77,0.66,16.53,2.24,1083.06,0.25,2.71,6.5,20.4,991.13,19.37,0.01,2.41,19.39,0.5,1.14,578.53,0.43,0.025,4.16,0.56,0.32,1.23,169.49,0.39,17.89,118.64,0,0,0
9078.0,6711.0,1333.0,0.0025,8.53,4.02,316.32,1.08,0.12,2.44,0.14,30.01,19.14,35.93,2.34,5.07,16.37,0.08,2.91,0.59,12.84,2.54,725.25,0.53,2.73,6.1,17.8,795.41,17.2,0.01,2.05,20.6,0.5,1.02,616.34,0.37,0.025,3.11,0.46,0.43,1.23,142.79,0.48,14.97,109.85,0,0,0
8899.0,6746.0,1320.0,0.005,8.8,2.35,386.44,1.02,0.05,3.02,0.07,31.3,21.47,41.7,6.52,4.67,19.86,0.07,3.49,0.93,14.13,2.34,870.39,0.29,2.87,6.31,16.05,904.3,28.31,0.01,2.59,23.1,1.0,1.11,529.96,0.51,0.025,3.72,0.48,0.38,1.48,151.14,0.42,15.15,130.9,0,1,0
8654.0,6665.0,1371.0,0.0025,6.58,13.1,579.56,1.02,0.05,3.05,0.05,26.48,14.16,28.26,9.21,3.79,17.22,0.06,2.04,2.24,11.53,0.93,759.4,0.58,1.16,5.61,6.81,788.92,90.23,0.11,4.82,14.33,0.5,0.78,136.33,0.43,0.025,3.29,0.43,1.25,1.42,104.51,1.3,13.92,74.47,0,0,0
8618.0,6656.0,1378.0,0.0025,8.22,1.94,259.5,0.93,0.13,3.42,0.08,21.26,21.94,20.8,3.74,6.23,18.33,0.06,2.01,0.75,8.65,2.84,951.88,0.22,2.33,4.63,10.89,766.42,16.04,0.08,1.56,16.02,0.5,1.1,467.1,0.37,0.025,3.26,0.45,0.35,1.38,162.09,0.77,12.79,69.64,0,0,0
9247.878,6391.422,1418.0,0.0025,8.56,2.36,261.08,1.09,0.05,3.06,0.05,27.81,20.88,39.17,11.52,5.28,17.43,0.07,1.22,2.01,11.93,1.87,916.94,0.28,1.92,5.86,14.35,952.11,90.7,0.03,2.77,19.15,0.5,0.48,176.73,0.48,0.025,2.89,0.5,1.45,0.69,145.05,1.0,13.77,36.46,0,0,0
9275.735,6609.744,1397.0,0.005,8.62,2.82,384.47,1.01,0.08,3.46,0.13,34.65,19.04,38.81,10.38,5.6,19.47,0.07,2.45,1.49,13.47,2.08,978.44,0.36,1.68,5.93,15.45,880.21,49.52,0.01,1.63,16.29,0.5,3.72,213.39,0.45,0.025,3.01,0.53,0.74,0.93,138.65,0.53,14.61,89.56,0,0,0
9255.155,6844.422,1386.0,0.0025,10.49,1.52,343.11,1.1,0.005,3.78,0.1,28.24,20.11,33.13,9.57,4.9,17.82,0.06,3.13,1.78,11.61,2.28,1092.27,0.22,2.07,5.91,12.21,895.84,50.68,0.01,1.83,18.16,0.5,0.99,347.79,0.47,0.025,2.6,0.57,0.88,1.14,143.37,0.73,14.83,120.73,0,0,0
9311.03,6885.561,1391.0,0.029,2.55,84.71,83.26,0.44,0.05,2.85,12.57,11.78,41.19,14.54,6.28,2.49,5.28,0.05,0.56,0.41,5.99,0.94,1842.91,7.26,0.12,1.49,274.21,240.78,26.55,0.03,61.15,4.56,0.5,0.53,51.11,0.13,0.025,1.08,0.1,0.53,0.4,41.6,0.39,6.26,21.04,0,0,0
9332.496,6908.476,1409.0,0.007,2.66,9.48,89.87,0.35,0.05,7.09,0.34,13.52,6.48,17.11,5.42,1.94,5.45,0.025,1.02,0.68,5.28,0.51,967.07,0.83,0.05,1.77,4.41,286.12,51.16,0.01,39.21,4.81,0.5,0.55,92.38,0.14,0.025,1.72,0.13,0.47,0.54,40.23,0.63,6.06,38.15,0,0,0
9332.306,6918.581,1392.0,0.011,2.47,33.41,75.81,0.43,0.05,6.84,0.28,13.86,6.35,17.08,6.42,2.48,5.79,0.025,0.92,0.45,6.98,0.99,2223.75,1.97,0.18,1.67,4.33,321.5,34.89,0.01,75.92,6.48,0.5,0.49,150.31,0.14,0.025,1.44,0.13,0.46,0.46,39.34,0.56,10.03,36.16,0,0,0
9274.334,7160.944,1393.0,0.005,8.19,1.3,329.29,0.98,0.05,6.1,0.09,25.13,18.67,32.2,17.06,4.66,19.08,0.08,2.56,1.79,13.47,1.38,1234.82,0.43,1.88,5.47,13.21,869.32,96.62,0.01,3.28,18.79,0.5,0.87,280.19,0.44,0.025,3.0,0.56,1.28,1.05,155.58,0.85,15.36,87.54,0,0,0
9142.554,6308.243,1408.11,0.0025,6.98,2.12,356.42,1.09,0.18,4.02,0.1,22.74,22.47,38.28,6.87,5.18,18.91,0.08,2.73,1.47,10.13,2.33,913.96,0.29,2.03,6.89,14.03,915.26,35.83,0.005,2.34,17.09,0.5,3.52,393.36,0.48,0.025,2.28,0.51,0.87,0.85,137.95,0.82,12.88,102.39,0,0,0
9188.867,6268.263,1424.22,0.0025,8.99,3.29,460.54,1.16,0.05,4.28,0.16,29.48,21.02,24.77,2.03,5.37,18.52,0.07,3.23,1.41,13.59,1.65,938.4,0.89,2.23,6.5,12.26,815.58,25.8,0.01,1.47,16.89,0.5,1.64,445.17,0.44,0.025,4.11,0.53,0.3,1.4,150.4,0.73,18.2,132.6,0,0,0
9307.264,6330.462,1427.14,0.0025,7.08,3.84,557.69,1.11,0.05,4.46,0.13,28.52,16.31,23.96,2.49,5.16,17.63,0.05,2.9,1.3,12.34,1.7,987.25,1.25,2.13,6.08,10.79,822.62,25.07,0.005,1.94,13.73,0.5,1.93,364.35,0.41,0.058,3.44,0.53,0.25,1.5,157.78,0.72,14.83,121.62,0,0,1
9291.764,6342.348,1418.24,0.0025,11.83,1.22,408.81,1.03,0.05,3.43,0.17,22.89,20.7,24.55,9.39,5.12,18.66,0.06,3.6,1.94,9.72,1.95,960.02,0.25,3.09,6.29,12.97,1085.0,29.39,0.01,1.26,18.55,0.5,1.72,359.69,0.49,0.025,3.53,0.55,0.66,1.55,166.93,0.6,14.04,142.98,0,0,0
9249.006,6440.427,1396.53,0.0025,10.48,3.24,503.09,1.21,0.05,4.97,0.17,26.55,17.85,27.46,2.86,5.41,17.57,0.06,2.85,1.25,13.07,1.58,1036.41,1.35,2.02,6.42,10.31,904.93,29.71,0.01,1.41,16.21,0.5,1.2,412.58,0.5,0.025,4.11,0.53,0.29,1.51,155.26,0.65,18.29,119.33,0,0,0
9320.683,6575.191,1393.99,0.0025,12.39,2.5,512.84,1.11,0.05,4.23,0.1,24.66,17.68,23.6,2.49,5.47,18.19,0.05,3.38,1.47,11.23,2.12,1006.79,1.43,2.15,6.52,9.99,990.31,21.93,0.01,1.52,16.27,0.5,1.4,481.24,0.46,0.025,3.46,0.53,0.27,1.29,166.18,0.78,16.0,109.65,0,0,0
9361.382,6661.742,1417.3,0.0025,8.06,3.22,547.67,1.21,0.05,5.23,0.14,28.05,20.04,28.85,3.21,5.13,19.45,0.07,3.75,1.28,13.08,1.44,864.35,1.68,1.94,6.3,10.88,991.21,26.83,0.01,2.02,16.95,0.5,1.31,414.13,0.51,0.025,3.69,0.53,0.3,1.35,146.16,0.71,15.4,139.79,0,0,0
9402.416,6919.178,1364.12,0.011,2.89,3.87,84.33,0.45,0.05,9.47,0.07,19.06,3.45,18.26,6.59,1.91,5.72,0.05,1.05,0.95,9.75,0.43,1474.01,0.48,0.16,1.96,3.84,313.42,66.06,0.01,21.32,5.95,0.5,0.53,100.68,0.13,0.025,1.56,0.16,0.64,0.52,50.87,0.76,8.41,39.21,0,0,0
9337.693,7044.911,1387.87,0.0025,9.06,3.44,482.72,1.1,0.05,4.32,0.08,31.25,16.76,31.42,4.41,5.58,21.66,0.07,3.22,1.17,14.04,1.58,918.57,1.16,2.06,7.38,11.9,921.34,32.2,0.01,1.88,20.25,0.5,1.38,389.87,0.44,0.025,4.26,0.52,0.34,1.43,147.75,0.82,16.53,146.2,0,0,0
9276.343,7158.845,1383.0,0.005,1.38,2.19,75.88,0.19,0.05,1.03,0.34,36.46,3.06,16.26,4.26,1.48,3.11,0.05,0.18,0.41,22.43,0.28,371.6,2.85,0.06,0.54,2.06,97.34,17.88,0.01,33.25,1.95,0.5,0.28,24.58,0.025,0.05,0.32,0.04,0.36,0.11,27.82,0.19,4.26,7.78,0,0,1
9206.111,7092.305,1328.98,0.0025,9.07,3.2,466.91,1.08,0.05,4.9,0.11,29.26,20.51,44.89,1.9,5.81,19.0,0.05,4.18,1.23,12.81,1.81,963.32,1.39,2.05,7.74,17.45,994.39,17.69,0.02,1.02,20.37,0.5,1.17,424.61,0.49,0.025,4.02,0.56,0.23,1.11,175.22,0.55,16.2,147.22,0,0,0
9115.31,6910.447,1308.9,0.0025,8.71,3.73,527.49,1.22,0.05,4.25,0.12,23.61,18.96,48.74,1.83,5.39,19.16,0.07,3.58,1.32,10.58,1.87,893.87,1.52,2.08,6.37,16.73,1072.25,16.13,0.02,1.41,17.92,0.5,1.25,425.76,0.53,0.025,3.35,0.53,0.26,1.22,147.49,0.48,14.76,144.22,0,0,0
10172.545,9339.51,1258.0,0.0025,8.83,2.7,1148.17,1.21,0.05,2.67,0.11,30.75,13.59,13.14,12.49,4.47,19.01,0.06,3.07,1.75,13.1,1.36,749.16,1.13,2.63,7.73,4.9,793.34,40.03,0.04,0.59,14.56,0.5,1.26,726.94,0.55,0.025,6.81,0.44,0.45,2.71,133.03,0.76,18.04,126.89,0,0,0
10095.745,9271.919,1266.0,0.0025,9.1,2.72,574.64,1.37,0.05,3.84,0.11,31.49,11.82,13.57,4.73,4.53,18.46,0.08,4.08,1.84,13.86,1.35,809.97,1.82,2.39,6.58,2.86,802.81,35.94,0.005,0.69,13.29,0.5,1.64,567.1,0.66,0.025,5.88,0.47,0.39,1.81,115.44,0.96,19.09,129.02,0,0,0
10124.417,9242.645,1247.0,0.0025,7.72,7.37,751.04,1.17,0.05,2.83,0.14,36.67,12.67,25.42,9.92,4.16,14.2,0.07,3.6,1.32,17.36,1.43,1134.98,0.96,1.56,6.67,6.14,617.05,35.4,0.01,9.31,15.89,0.5,1.61,439.33,0.61,0.025,7.24,0.4,0.83,2.42,115.31,0.8,17.26,125.97,0,0,0
10037.201,9295.062,1293.0,0.0025,0.1,3.37,259.37,0.07,0.05,32.27,0.05,1.05,1.45,1.81,0.81,0.18,0.38,0.025,0.1,0.01,0.59,1.62,2744.8,0.51,0.01,0.1,0.69,493.26,0.55,0.03,0.28,0.33,0.5,0.2,1234.87,0.025,0.025,0.15,0.01,0.05,0.19,8.66,0.1,1.24,1.72,0,0,0
9946.424,9323.672,1333.0,0.0025,8.02,2.17,503.06,1.18,0.05,4.23,0.1,32.83,15.14,7.36,1.64,5.19,17.67,0.07,4.18,1.64,14.43,1.51,1052.81,0.89,2.09,6.79,2.85,789.58,34.84,0.01,0.61,18.99,0.5,1.42,375.76,0.53,0.025,6.58,0.5,0.32,1.88,131.08,0.74,21.93,138.76,0,0,0
9918.749,9347.723,1339.0,0.0025,9.46,51.94,138.08,0.95,0.05,0.04,0.06,2.82,2.76,7.07,31.41,4.84,24.37,0.05,3.53,3.25,1.28,0.54,180.73,2.29,0.08,7.02,0.57,718.42,198.84,0.01,11.43,19.49,1.03,1.15,12.58,0.55,1.15,4.52,0.43,0.93,2.18,166.87,0.67,6.94,136.57,0,1,1
9926.649,9451.377,1364.0,0.0025,9.91,88.96,381.76,1.16,0.05,0.18,0.05,11.52,12.17,7.4,28.52,4.94,17.52,0.06,3.48,2.49,5.54,1.05,583.07,2.13,0.19,7.13,1.91,747.0,99.55,0.01,6.42,21.03,2.06,1.24,52.3,0.54,0.616,6.19,0.49,1.12,2.7,158.43,0.71,12.63,138.81,0,1,1
9932.904,9539.296,1377.0,0.0025,8.71,8.17,201.45,0.96,0.05,3.99,0.1,27.42,14.62,6.24,8.64,4.92,20.45,0.06,3.34,0.67,10.73,1.47,855.19,0.38,1.89,6.9,2.43,774.26,8.53,0.005,3.02,17.73,0.5,1.34,381.32,0.55,0.025,5.28,0.45,0.16,2.17,132.5,0.91,16.11,116.64,0,0,0
9549.563,9700.593,1430.0,0.0025,8.16,151.35,363.29,0.56,0.05,0.08,0.01,15.67,1.94,23.79,17.57,3.47,21.15,0.025,3.71,2.69,5.91,0.65,94.65,2.46,0.03,5.18,0.69,557.52,153.45,0.02,66.96,23.47,3.09,1.29,15.16,0.46,0.618,7.03,0.5,2.18,1.7,155.01,0.55,10.81,111.44,0,1,1
9548.52,9701.509,1430.0,0.0025,9.47,60.18,483.19,0.71,0.05,0.11,0.01,6.07,3.41,32.31,21.24,6.48,22.93,0.05,4.03,2.49,2.24,1.29,160.17,1.85,0.11,7.65,1.87,888.65,68.56,0.04,41.86,28.38,2.04,1.55,35.51,0.61,0.088,4.25,0.61,2.5,2.5,198.93,0.76,6.43,155.17,0,1,1
9217.572,8458.713,961.09,0.0025,8.07,2.69,488.5,1.32,0.05,0.75,0.12,44.73,15.68,29.61,0.6,4.38,15.41,0.14,2.18,0.95,23.53,0.92,498.41,0.42,3.98,7.67,9.52,759.65,27.39,0.01,0.32,13.7,0.5,3.44,413.47,0.51,0.025,9.57,0.37,0.12,2.8,99.2,0.84,19.55,61.73,0,0,0
